imgsize,qubits,filters,kernelsize,stride,numjobs,circuit,time
56,16,2,3,1,16,ry,2.4694909763336184
56,16,2,4,1,16,ry,2.882870638370514
56,16,3,2,1,16,ry,2.220764036178589
56,16,3,3,1,16,ry,2.5195221590995787
56,16,3,4,1,16,ry,2.931024260520935
56,16,4,2,1,16,ry,2.2316884279251097
56,16,4,3,1,16,ry,2.574739100933075
56,16,4,4,1,16,ry,2.9919117498397827
56,16,5,2,1,16,ry,2.3181658148765565
56,16,5,3,1,16,ry,2.594852097034454
56,16,5,4,1,16,ry,3.0356431770324708
56,16,6,2,1,16,ry,2.3549258041381838
56,16,6,3,1,16,ry,2.6399265909194947
56,16,6,4,1,16,ry,3.058324489593506
56,16,7,2,1,16,ry,2.4009240865707397
56,16,7,3,1,16,ry,2.674825782775879
56,16,7,4,1,16,ry,3.097461745738983
56,16,8,2,1,16,ry,2.4418703365325927
56,16,8,3,1,16,ry,2.7399792528152465
56,16,8,4,1,16,ry,3.149570801258087
56,16,9,2,1,16,ry,2.4939461088180543
56,16,9,3,1,16,ry,2.779625153541565
56,16,9,4,1,16,ry,3.193594543933868
56,16,10,2,1,16,ry,2.5379692411422727
56,16,10,3,1,16,ry,2.822677528858185
56,16,10,4,1,16,ry,3.2347962164878847
56,16,11,2,1,16,ry,2.5908668446540832
56,16,11,3,1,16,ry,2.8582776188850403
56,16,11,4,1,16,ry,3.284544746875763
56,16,12,2,1,16,ry,2.671201207637787
56,16,12,3,1,16,ry,2.90008490562439
56,16,12,4,1,16,ry,3.3319605588912964
56,16,13,2,1,16,ry,2.6922872948646543
56,16,13,3,1,16,ry,2.9602092552185058
56,16,13,4,1,16,ry,3.365000593662262
56,16,14,2,1,16,ry,2.7338656640052794
56,16,14,3,1,16,ry,3.0173048639297484
56,16,14,4,1,16,ry,3.415532193183899
56,16,15,2,1,16,ry,2.781684775352478
56,16,15,3,1,16,ry,3.0623169493675233
56,16,15,4,1,16,ry,3.462738580703735
56,16,16,2,1,16,ry,2.8602918338775636
56,16,16,3,1,16,ry,3.1105602502822878
56,16,16,4,1,16,ry,3.5287992000579833
56,4,1,2,2,16,ry,0.08778612852096558
56,4,2,2,2,16,ry,0.08613915681838989
56,4,3,2,2,16,ry,0.0864742374420166
56,4,4,2,2,16,ry,0.08642719268798828
56,9,1,2,2,16,ry,0.08973396778106689
56,9,1,3,2,16,ry,0.09179083585739135
56,9,2,2,2,16,ry,0.09042937517166137
56,9,2,3,2,16,ry,0.09219123601913452
56,9,3,2,2,16,ry,0.09085690975189209
56,9,3,3,2,16,ry,0.09264081239700317
56,9,4,2,2,16,ry,0.09162949323654175
56,9,4,3,2,16,ry,0.0929715371131897
56,9,5,2,2,16,ry,0.09128833532333375
56,9,5,3,2,16,ry,0.09388438940048217
56,9,6,2,2,16,ry,0.0922237229347229
56,9,6,3,2,16,ry,0.09395594596862793
56,9,7,2,2,16,ry,0.09223586082458496
56,9,7,3,2,16,ry,0.09467640399932861
56,9,8,2,2,16,ry,0.09294376850128173
56,9,8,3,2,16,ry,0.09482744216918945
56,9,9,2,2,16,ry,0.09269444942474366
56,9,9,3,2,16,ry,0.09499196767807007
56,12,1,2,2,16,ry,0.10021042585372925
56,12,1,3,2,16,ry,0.10298015832901002
56,12,2,2,2,16,ry,0.10218133687973023
56,12,2,3,2,16,ry,0.10606894969940185
56,12,3,2,2,16,ry,0.10365308046340943
56,12,3,3,2,16,ry,0.10710273742675781
56,12,4,2,2,16,ry,0.10781865835189819
56,12,4,3,2,16,ry,0.10854520320892334
56,12,5,2,2,16,ry,0.10652514934539795
56,12,5,3,2,16,ry,0.11103472471237183
56,12,6,2,2,16,ry,0.10890775203704833
56,12,6,3,2,16,ry,0.11250985622406005
56,12,7,2,2,16,ry,0.11144679307937622
56,12,7,3,2,16,ry,0.12294495344161988
56,12,8,2,2,16,ry,0.11206433773040772
56,12,8,3,2,16,ry,0.12060643672943115
56,12,9,2,2,16,ry,0.12760564804077149
56,12,9,3,2,16,ry,0.11761028051376343
56,12,10,2,2,16,ry,0.1159207558631897
56,12,10,3,2,16,ry,0.12585316181182862
56,12,11,2,2,16,ry,0.12999860525131227
56,12,11,3,2,16,ry,0.1279946255683899
56,12,12,2,2,16,ry,0.11954418659210204
56,12,12,3,2,16,ry,0.12409842729568482
56,16,1,2,2,16,ry,0.5382841205596924
56,16,1,3,2,16,ry,0.7110363292694092
56,16,1,4,2,16,ry,0.7748566031455993
56,16,2,2,2,16,ry,0.5975322794914245
56,16,2,3,2,16,ry,0.6973087930679321
56,16,2,4,2,16,ry,0.7850680494308472
56,16,3,2,2,16,ry,0.5985120534896851
56,16,3,3,2,16,ry,0.7106878352165222
56,16,3,4,2,16,ry,0.7840619230270386
56,16,4,2,2,16,ry,0.6191296696662902
56,16,4,3,2,16,ry,0.7179996895790101
56,16,4,4,2,16,ry,0.8031180381774903
56,16,5,2,2,16,ry,0.598517963886261
56,16,5,3,2,16,ry,0.7463382577896118
56,16,5,4,2,16,ry,0.8081589293479919
56,16,6,2,2,16,ry,0.6473614859580994
56,16,6,3,2,16,ry,0.7417394161224365
56,16,6,4,2,16,ry,0.8078369903564453
56,16,7,2,2,16,ry,0.6583492088317872
56,16,7,3,2,16,ry,0.7647311472892762
56,16,7,4,2,16,ry,0.8271676278114319
56,16,8,2,2,16,ry,0.6747688865661621
56,16,8,3,2,16,ry,0.7652114248275756
56,16,8,4,2,16,ry,0.8418608689308167
56,16,9,2,2,16,ry,0.6576241302490234
56,16,9,3,2,16,ry,0.7873113894462586
56,16,9,4,2,16,ry,0.8557603073120117
56,16,10,2,2,16,ry,0.7005426263809205
56,16,10,3,2,16,ry,0.7925361967086793
56,16,10,4,2,16,ry,0.8587339019775391
56,16,11,2,2,16,ry,0.7051530742645263
56,16,11,3,2,16,ry,0.8035716009140015
56,16,11,4,2,16,ry,0.8788231301307678
56,16,12,2,2,16,ry,0.71866361618042
56,16,12,3,2,16,ry,0.8302275657653808
56,16,12,4,2,16,ry,0.8869302606582642
56,16,13,2,2,16,ry,0.7367779994010926
56,16,13,3,2,16,ry,0.8364078545570374
56,16,13,4,2,16,ry,0.8991956400871277
56,16,14,2,2,16,ry,0.7484521532058716
56,16,14,3,2,16,ry,0.8434270191192627
56,16,14,4,2,16,ry,0.9142221784591675
56,16,15,2,2,16,ry,0.769420747756958
56,16,15,3,2,16,ry,0.8563834261894226
56,16,15,4,2,16,ry,0.9304438185691833
56,16,16,2,2,16,ry,0.77595698595047
56,16,16,3,2,16,ry,0.8744764041900634
56,16,16,4,2,16,ry,0.9364871954917908
56,4,1,2,3,16,ry,0.05309232234954834
56,4,2,2,3,16,ry,0.05179358959197998
56,4,3,2,3,16,ry,0.051882457733154294
56,4,4,2,3,16,ry,0.05226602792739868
56,9,1,2,3,16,ry,0.054567999839782715
56,9,1,3,3,16,ry,0.05650415658950805
56,9,2,2,3,16,ry,0.05539301156997681
56,9,2,3,3,16,ry,0.05676567792892456
56,9,3,2,3,16,ry,0.05572916984558105
56,9,3,3,3,16,ry,0.05751500844955444
56,9,4,2,3,16,ry,0.05611194372177124
56,9,4,3,3,16,ry,0.05768052101135254
56,9,5,2,3,16,ry,0.05636770963668823
56,9,5,3,3,16,ry,0.057520241737365724
56,9,6,2,3,16,ry,0.05684574127197266
56,9,6,3,3,16,ry,0.058640077114105224
56,9,7,2,3,16,ry,0.05775702953338623
56,9,7,3,3,16,ry,0.058908243179321286
56,9,8,2,3,16,ry,0.057494571208953855
56,9,8,3,3,16,ry,0.059603450298309324
56,9,9,2,3,16,ry,0.058243982791900635
56,9,9,3,3,16,ry,0.06016097068786621
56,12,1,2,3,16,ry,0.0614609956741333
56,12,1,3,3,16,ry,0.06903908252716065
56,12,2,2,3,16,ry,0.06697958946228028
56,12,2,3,3,16,ry,0.07055018424987793
56,12,3,2,3,16,ry,0.06812312602996826
56,12,3,3,3,16,ry,0.07038156270980835
56,12,4,2,3,16,ry,0.06949742794036866
56,12,4,3,3,16,ry,0.07247894048690796
56,12,5,2,3,16,ry,0.07391809940338134
56,12,5,3,3,16,ry,0.07617581844329833
56,12,6,2,3,16,ry,0.07238652229309082
56,12,6,3,3,16,ry,0.07219838380813598
56,12,7,2,3,16,ry,0.07342291116714478
56,12,7,3,3,16,ry,0.0793418049812317
56,12,8,2,3,16,ry,0.07662888526916505
56,12,8,3,3,16,ry,0.07951206922531127
56,12,9,2,3,16,ry,0.07285252571105957
56,12,9,3,3,16,ry,0.07918448209762573
56,12,10,2,3,16,ry,0.08305023193359375
56,12,10,3,3,16,ry,0.08502242088317871
56,12,11,2,3,16,ry,0.08362017154693603
56,12,11,3,3,16,ry,0.08513604402542115
56,12,12,2,3,16,ry,0.07978594303131104
56,12,12,3,3,16,ry,0.08282786130905151
56,16,1,2,3,16,ry,0.2846112322807312
56,16,1,3,3,16,ry,0.33603065252304076
56,16,1,4,3,16,ry,0.3984726071357727
56,16,2,2,3,16,ry,0.2886415147781372
56,16,2,3,3,16,ry,0.29431617736816407
56,16,2,4,3,16,ry,0.4193837451934814
56,16,3,2,3,16,ry,0.2632492470741272
56,16,3,3,3,16,ry,0.3545187211036682
56,16,3,4,3,16,ry,0.41625076055526733
56,16,4,2,3,16,ry,0.3064474892616272
56,16,4,3,3,16,ry,0.350339879989624
56,16,4,4,3,16,ry,0.4136697959899902
56,16,5,2,3,16,ry,0.3073503708839416
56,16,5,3,3,16,ry,0.3512705087661743
56,16,5,4,3,16,ry,0.42184579849243165
56,16,6,2,3,16,ry,0.3093423414230347
56,16,6,3,3,16,ry,0.3622079348564148
56,16,6,4,3,16,ry,0.42656826972961426
56,16,7,2,3,16,ry,0.3205478072166443
56,16,7,3,3,16,ry,0.36780137062072754
56,16,7,4,3,16,ry,0.4302738094329834
56,16,8,2,3,16,ry,0.33043360233306884
56,16,8,3,3,16,ry,0.3763264155387878
56,16,8,4,3,16,ry,0.44038567543029783
56,16,9,2,3,16,ry,0.32960335969924925
56,16,9,3,3,16,ry,0.3838496279716492
56,16,9,4,3,16,ry,0.4477239727973938
56,16,10,2,3,16,ry,0.34078768253326414
56,16,10,3,3,16,ry,0.38551753997802735
56,16,10,4,3,16,ry,0.458052761554718
56,16,11,2,3,16,ry,0.34853132009506227
56,16,11,3,3,16,ry,0.3919368672370911
56,16,11,4,3,16,ry,0.4606849861145019
56,16,12,2,3,16,ry,0.3518527936935425
56,16,12,3,3,16,ry,0.3976628255844116
56,16,12,4,3,16,ry,0.45774346828460694
56,16,13,2,3,16,ry,0.36189406633377075
56,16,13,3,3,16,ry,0.4067851972579956
56,16,13,4,3,16,ry,0.4712053203582764
56,16,14,2,3,16,ry,0.36897300481796264
56,16,14,3,3,16,ry,0.41406256437301636
56,16,14,4,3,16,ry,0.47881518602371215
56,16,15,2,3,16,ry,0.3718858599662781
56,16,15,3,3,16,ry,0.4233796882629395
56,16,15,4,3,16,ry,0.48548946142196653
56,16,16,2,3,16,ry,0.3836975169181824
56,16,16,3,3,16,ry,0.43038861513137816
56,16,16,4,3,16,ry,0.4881789827346802
64,4,1,2,1,16,ry,0.12793383598327637
64,4,2,2,1,16,ry,0.1273772406578064
64,4,3,2,1,16,ry,0.12380948543548584
64,4,4,2,1,16,ry,0.12515027046203614
64,9,1,2,1,16,ry,0.13171373605728148
64,9,1,3,1,16,ry,0.13525393962860108
64,9,2,2,1,16,ry,0.13248157978057862
64,9,2,3,1,16,ry,0.1369214177131653
64,9,3,2,1,16,ry,0.13942287921905516
64,9,3,3,1,16,ry,0.14772010803222657
64,9,4,2,1,16,ry,0.14758660554885863
64,9,4,3,1,16,ry,0.15641923904418945
64,9,5,2,1,16,ry,0.14402644395828246
64,9,5,3,1,16,ry,0.1392895269393921
64,9,6,2,1,16,ry,0.1369744086265564
64,9,6,3,1,16,ry,0.14090895891189575
64,9,7,2,1,16,ry,0.1443122458457947
64,9,7,3,1,16,ry,0.14168419122695922
64,9,8,2,1,16,ry,0.13899150133132934
64,9,8,3,1,16,ry,0.14332104682922364
64,9,9,2,1,16,ry,0.1404315423965454
64,9,9,3,1,16,ry,0.15932818174362182
64,12,1,2,1,16,ry,0.21674809694290162
64,12,1,3,1,16,ry,0.21063979387283324
64,12,2,2,1,16,ry,0.2159306001663208
64,12,2,3,1,16,ry,0.25385839462280274
64,12,3,2,1,16,ry,0.22616789102554322
64,12,3,3,1,16,ry,0.23638277530670165
64,12,4,2,1,16,ry,0.21944122076034545
64,12,4,3,1,16,ry,0.26583984613418576
64,12,5,2,1,16,ry,0.2494983720779419
64,12,5,3,1,16,ry,0.2647659969329834
64,12,6,2,1,16,ry,0.24546302795410158
64,12,6,3,1,16,ry,0.2520405626296997
64,12,7,2,1,16,ry,0.22680983066558838
64,12,7,3,1,16,ry,0.28471402406692503
64,12,8,2,1,16,ry,0.23806216239929198
64,12,8,3,1,16,ry,0.26638123750686643
64,12,9,2,1,16,ry,0.25453656911849976
64,12,9,3,1,16,ry,0.2945216178894043
64,12,10,2,1,16,ry,0.3036254572868347
64,12,10,3,1,16,ry,0.3076015377044678
64,12,11,2,1,16,ry,0.28906076431274413
64,12,11,3,1,16,ry,0.3014981460571289
64,12,12,2,1,16,ry,0.26789419651031493
64,12,12,3,1,16,ry,0.3078996896743774
64,16,1,2,1,16,ry,2.843233184814453
64,16,1,3,1,16,ry,3.255883538722992
64,16,1,4,1,16,ry,3.822988257408142
64,16,2,2,1,16,ry,2.8425799775123597
64,16,2,3,1,16,ry,3.2513063883781435
64,16,2,4,1,16,ry,3.842316977977753
64,16,3,2,1,16,ry,2.9039506983757017
64,16,3,3,1,16,ry,3.3354947113990785
64,16,3,4,1,16,ry,3.900498774051666
64,16,4,2,1,16,ry,2.964524884223938
64,16,4,3,1,16,ry,3.3847061252593993
64,16,4,4,1,16,ry,4.02263995885849
64,16,5,2,1,16,ry,3.0943251609802247
64,16,5,3,1,16,ry,3.5210696172714235
64,16,5,4,1,16,ry,4.133005774021148
64,16,6,2,1,16,ry,3.105132746696472
64,16,6,3,1,16,ry,3.4806801009178163
64,16,6,4,1,16,ry,4.0701094818115235
64,16,7,2,1,16,ry,3.1409637117385865
64,16,7,3,1,16,ry,3.548495662212372
64,16,7,4,1,16,ry,4.097644217014313
64,16,8,2,1,16,ry,3.2021912693977357
64,16,8,3,1,16,ry,3.6388775300979614
64,16,8,4,1,16,ry,4.2172469353675845
64,16,9,2,1,16,ry,3.2915337777137754
64,16,9,3,1,16,ry,3.6992749428749083
64,16,9,4,1,16,ry,4.26398779630661
64,16,10,2,1,16,ry,3.353049592971802
64,16,10,3,1,16,ry,3.758480865955353
64,16,10,4,1,16,ry,4.318244206905365
64,16,11,2,1,16,ry,3.412139036655426
64,16,11,3,1,16,ry,3.8193404984474184
64,16,11,4,1,16,ry,4.365678062438965
64,16,12,2,1,16,ry,3.5567854905128478
64,16,12,3,1,16,ry,3.883220579624176
64,16,12,4,1,16,ry,4.434873518943786
64,16,13,2,1,16,ry,3.5458265709877015
64,16,13,3,1,16,ry,3.936793944835663
64,16,13,4,1,16,ry,4.480359025001526
64,16,14,2,1,16,ry,3.61251181602478
64,16,14,3,1,16,ry,3.9853020334243774
64,16,14,4,1,16,ry,4.552878775596619
64,16,15,2,1,16,ry,3.6756662559509277
64,16,15,3,1,16,ry,4.054444725513458
64,16,15,4,1,16,ry,4.600630302429199
64,16,16,2,1,16,ry,3.7509520053863525
64,16,16,3,1,16,ry,4.173134779930114
64,16,16,4,1,16,ry,4.685970373153687
64,4,1,2,2,16,ry,0.0916357421875
64,4,2,2,2,16,ry,0.0890747594833374
64,4,3,2,2,16,ry,0.08899913072586059
64,4,4,2,2,16,ry,0.09030026435852051
64,9,1,2,2,16,ry,0.0929562520980835
64,9,1,3,2,16,ry,0.095508553981781
64,9,2,2,2,16,ry,0.09377818822860717
64,9,2,3,2,16,ry,0.0958093285560608
64,9,3,2,2,16,ry,0.09486737251281738
64,9,3,3,2,16,ry,0.09592073917388916
64,9,4,2,2,16,ry,0.09523296117782593
64,9,4,3,2,16,ry,0.09685042381286621
64,9,5,2,2,16,ry,0.09541893005371094
64,9,5,3,2,16,ry,0.09733781099319458
64,9,6,2,2,16,ry,0.0961030387878418
64,9,6,3,2,16,ry,0.09778475999832154
64,9,7,2,2,16,ry,0.09666566371917724
64,9,7,3,2,16,ry,0.09784449100494384
64,9,8,2,2,16,ry,0.09645605325698853
64,9,8,3,2,16,ry,0.09910643100738525
64,9,9,2,2,16,ry,0.09755706548690796
64,9,9,3,2,16,ry,0.09962498903274536
64,12,1,2,2,16,ry,0.10687942504882812
64,12,1,3,2,16,ry,0.1114143705368042
64,12,2,2,2,16,ry,0.1089303183555603
64,12,2,3,2,16,ry,0.11334472179412841
64,12,3,2,2,16,ry,0.11066249847412109
64,12,3,3,2,16,ry,0.11531648874282836
64,12,4,2,2,16,ry,0.11289806842803955
64,12,4,3,2,16,ry,0.11758272409439087
64,12,5,2,2,16,ry,0.11804435014724732
64,12,5,3,2,16,ry,0.12325129270553589
64,12,6,2,2,16,ry,0.11993755340576172
64,12,6,3,2,16,ry,0.12187497615814209
64,12,7,2,2,16,ry,0.12419185161590576
64,12,7,3,2,16,ry,0.13571720600128173
64,12,8,2,2,16,ry,0.1325458836555481
64,12,8,3,2,16,ry,0.13792749643325805
64,12,9,2,2,16,ry,0.12808482885360717
64,12,9,3,2,16,ry,0.1377530002593994
64,12,10,2,2,16,ry,0.13716846704483032
64,12,10,3,2,16,ry,0.14486289024353027
64,12,11,2,2,16,ry,0.13745348453521727
64,12,11,3,2,16,ry,0.131542546749115
64,12,12,2,2,16,ry,0.12973255395889283
64,12,12,3,2,16,ry,0.15337897777557374
64,16,1,2,2,16,ry,0.764869418144226
64,16,1,3,2,16,ry,0.8795464158058166
64,16,1,4,2,16,ry,1.00446058511734
64,16,2,2,2,16,ry,0.7669030594825744
64,16,2,3,2,16,ry,0.8960787653923035
64,16,2,4,2,16,ry,1.0115132737159729
64,16,3,2,2,16,ry,0.7753039860725403
64,16,3,3,2,16,ry,0.8719915008544922
64,16,3,4,2,16,ry,1.0377115750312804
64,16,4,2,2,16,ry,0.7927128934860229
64,16,4,3,2,16,ry,0.9240003681182861
64,16,4,4,2,16,ry,1.0329125928878784
64,16,5,2,2,16,ry,0.8155013799667359
64,16,5,3,2,16,ry,0.9505050659179688
64,16,5,4,2,16,ry,1.0622311925888062
64,16,6,2,2,16,ry,0.8206504130363464
64,16,6,3,2,16,ry,0.9408625674247741
64,16,6,4,2,16,ry,1.0643592929840089
64,16,7,2,2,16,ry,0.8398909258842469
64,16,7,3,2,16,ry,0.9717846083641052
64,16,7,4,2,16,ry,1.0788009452819824
64,16,8,2,2,16,ry,0.8584671735763549
64,16,8,3,2,16,ry,0.9890902805328369
64,16,8,4,2,16,ry,1.1093899965286256
64,16,9,2,2,16,ry,0.879715793132782
64,16,9,3,2,16,ry,1.0106474542617798
64,16,9,4,2,16,ry,1.1154977750778199
64,16,10,2,2,16,ry,0.8962026286125183
64,16,10,3,2,16,ry,1.0462841701507568
64,16,10,4,2,16,ry,1.1843590688705445
64,16,11,2,2,16,ry,0.9182959032058716
64,16,11,3,2,16,ry,1.046655843257904
64,16,11,4,2,16,ry,1.1397181677818298
64,16,12,2,2,16,ry,0.9255858492851258
64,16,12,3,2,16,ry,1.0523734951019288
64,16,12,4,2,16,ry,1.1450069785118102
64,16,13,2,2,16,ry,0.9386639213562011
64,16,13,3,2,16,ry,1.0677457523345948
64,16,13,4,2,16,ry,1.149920823574066
64,16,14,2,2,16,ry,0.9639638543128968
64,16,14,3,2,16,ry,1.085753629207611
64,16,14,4,2,16,ry,1.1917178177833556
64,16,15,2,2,16,ry,0.976505343914032
64,16,15,3,2,16,ry,1.0999777841567993
64,16,15,4,2,16,ry,1.2067029356956482
64,16,16,2,2,16,ry,0.997607889175415
64,16,16,3,2,16,ry,1.1283112287521362
64,16,16,4,2,16,ry,1.2604737496376037
64,4,1,2,3,16,ry,0.05799690961837769
64,4,2,2,3,16,ry,0.05437359809875488
64,4,3,2,3,16,ry,0.055214858055114745
64,4,4,2,3,16,ry,0.05625701189041138
64,9,1,2,3,16,ry,0.05837395429611206
64,9,1,3,3,16,ry,0.05928844690322876
64,9,2,2,3,16,ry,0.05808541536331177
64,9,2,3,3,16,ry,0.05992625951766968
64,9,3,2,3,16,ry,0.05873809337615967
64,9,3,3,3,16,ry,0.060069308280944825
64,9,4,2,3,16,ry,0.05939796447753906
64,9,4,3,3,16,ry,0.060980033874511716
64,9,5,2,3,16,ry,0.05990257263183594
64,9,5,3,3,16,ry,0.06125691890716553
64,9,6,2,3,16,ry,0.060353360176086425
64,9,6,3,3,16,ry,0.06185818672180176
64,9,7,2,3,16,ry,0.060620903968811035
64,9,7,3,3,16,ry,0.06237225294113159
64,9,8,2,3,16,ry,0.06122944831848145
64,9,8,3,3,16,ry,0.06301995754241943
64,9,9,2,3,16,ry,0.06160313606262207
64,9,9,3,3,16,ry,0.06313809156417846
64,12,1,2,3,16,ry,0.06594372749328613
64,12,1,3,3,16,ry,0.06887399673461914
64,12,2,2,3,16,ry,0.06720189332962036
64,12,2,3,3,16,ry,0.0769163727760315
64,12,3,2,3,16,ry,0.07398506641387939
64,12,3,3,3,16,ry,0.07855836868286133
64,12,4,2,3,16,ry,0.0747684621810913
64,12,4,3,3,16,ry,0.07946834564208985
64,12,5,2,3,16,ry,0.0778672456741333
64,12,5,3,3,16,ry,0.07502230882644653
64,12,6,2,3,16,ry,0.07387919187545776
64,12,6,3,3,16,ry,0.07664506435394287
64,12,7,2,3,16,ry,0.07572475910186767
64,12,7,3,3,16,ry,0.07835402727127075
64,12,8,2,3,16,ry,0.07755155324935913
64,12,8,3,3,16,ry,0.08075672626495362
64,12,9,2,3,16,ry,0.0894290852546692
64,12,9,3,3,16,ry,0.095082848072052
64,12,10,2,3,16,ry,0.0956983208656311
64,12,10,3,3,16,ry,0.09620426893234253
64,12,11,2,3,16,ry,0.0904689908027649
64,12,11,3,3,16,ry,0.08977797031402587
64,12,12,2,3,16,ry,0.08293457269668579
64,12,12,3,3,16,ry,0.08924008846282959
64,16,1,2,3,16,ry,0.37968399524688723
64,16,1,3,3,16,ry,0.43293855667114256
64,16,1,4,3,16,ry,0.476101725101471
64,16,2,2,3,16,ry,0.3782004427909851
64,16,2,3,3,16,ry,0.4386460328102112
64,16,2,4,3,16,ry,0.4913956189155579
64,16,3,2,3,16,ry,0.38120830059051514
64,16,3,3,3,16,ry,0.4510576462745666
64,16,3,4,3,16,ry,0.4839695167541504
64,16,4,2,3,16,ry,0.3948402953147888
64,16,4,3,3,16,ry,0.4531838369369507
64,16,4,4,3,16,ry,0.4920556616783142
64,16,5,2,3,16,ry,0.40820860862731934
64,16,5,3,3,16,ry,0.46332536458969115
64,16,5,4,3,16,ry,0.5022525382041931
64,16,6,2,3,16,ry,0.4078539419174194
64,16,6,3,3,16,ry,0.46579851865768435
64,16,6,4,3,16,ry,0.5110729002952575
64,16,7,2,3,16,ry,0.4280620360374451
64,16,7,3,3,16,ry,0.4788928866386414
64,16,7,4,3,16,ry,0.5169779920578003
64,16,8,2,3,16,ry,0.4333667325973511
64,16,8,3,3,16,ry,0.4866518592834473
64,16,8,4,3,16,ry,0.5253935337066651
64,16,9,2,3,16,ry,0.4327431035041809
64,16,9,3,3,16,ry,0.4932974314689636
64,16,9,4,3,16,ry,0.5311391425132751
64,16,10,2,3,16,ry,0.4443256688117981
64,16,10,3,3,16,ry,0.5052280473709106
64,16,10,4,3,16,ry,0.5405319905281067
64,16,11,2,3,16,ry,0.44858562707901
64,16,11,3,3,16,ry,0.5082607579231262
64,16,11,4,3,16,ry,0.5431998705863953
64,16,12,2,3,16,ry,0.45038569927215577
64,16,12,3,3,16,ry,0.5296436357498169
64,16,12,4,3,16,ry,0.5551569724082946
64,16,13,2,3,16,ry,0.46586268186569213
64,16,13,3,3,16,ry,0.533190131187439
64,16,13,4,3,16,ry,0.5607256221771241
64,16,14,2,3,16,ry,0.47357157468795774
64,16,14,3,3,16,ry,0.5440351963043213
64,16,14,4,3,16,ry,0.5694182276725769
64,16,15,2,3,16,ry,0.48924540281295775
64,16,15,3,3,16,ry,0.5189281439781189
64,16,15,4,3,16,ry,0.5890570306777954
64,16,16,2,3,16,ry,0.49915911197662355
64,16,16,3,3,16,ry,0.5551642680168152
64,16,16,4,3,16,ry,0.5919524025917053
